passengerid,survived
1054,0.6421433590220431
1055,0.4203762918276106
1056,0.38298574444655237
1057,0.3827552899681063
1058,0.3826078133021257
1059,0.3826078133021257
1060,0.4203762918276106
1061,0.4203762918276106
1062,0.5966791630113506
1063,0.46820063022189007
1064,0.3826078133021257
1065,0.37901748820024567
1066,0.38298574444655237
1067,0.3826078133021257
1068,0.37864106989228585
1069,0.3826078133021257
1070,0.38609900011926535
1071,0.3833284110208118
1072,0.5667538722900629
1073,0.3877745123880351
1074,0.3826078133021257
1075,0.6349872380891908
1076,0.3827552899681063
1077,0.3826078133021257
1078,0.6421433590220431
1079,0.5667538722900629
1080,0.38298574444655237
1081,0.4370997438560719
1082,0.5717129273073015
1083,0.38131803620339494
1084,0.6495217478686659
1085,0.39370563118210206
1086,0.3826078133021257
1087,0.3809407347133475
1088,0.3826078133021257
1089,0.425226715680238
1090,0.425226715680238
1091,0.3826078133021257
1092,0.5360060242958274
1093,0.6095089356439518
1094,0.6275305594075575
1095,0.6297344522223347
1096,0.4189055306829693
1097,0.3826078133021257
1098,0.3826078133021257
1099,0.5966791630113506
1100,0.6424310143136885
1101,0.41251035815217224
1102,0.635039000986105
1103,0.41482532019831264
1104,0.4196580677636395
1105,0.41511620359972506
1106,0.37901748820024567
1107,0.5924278588907789
1108,0.5764024241351814
1109,0.6495217478686659
1110,0.4203762918276106
1111,0.3826078133021257
1112,0.38609900011926535
1113,0.3861932015759497
1114,0.38657245677786295
1115,0.5705566589432297
1116,0.3885100548969565
1117,0.3827552899681063
1118,0.3864782210596386
1119,0.5557846708236791
1120,0.37901748820024567
1121,0.38887850419541653
1122,0.6349872380891908
1123,0.38609900011926535
1124,0.4178192873711138
1125,0.3827552899681063
1126,0.41934269243023903
1127,0.4282408156692425
1128,0.4084258204473338
1129,0.37901748820024567
1130,0.6095089356439518
1131,0.578518240294427
1132,0.3877745123880351
1133,0.38815433848008596
1134,0.5717129273073015
1135,0.3877745123880351
1136,0.38298574444655237
1137,0.6495217478686659
1138,0.3826078133021257
1139,0.3861932015759497
1140,0.3827552899681063
1141,0.3809407347133475
1142,0.4203762918276106
1143,0.6421433590220431
1144,0.6424310143136885
1145,0.6421433590220431
1146,0.5694472567412685
1147,0.4203762918276106
1148,0.41482532019831264
1149,0.37864106989228585
1150,0.5944446364091736
1151,0.4200010137063859
1152,0.41482532019831264
1153,0.3877745123880351
1154,0.41482532019831264
1155,0.42418991817565144
1156,0.3867088886365053
1157,0.3803042671253677
1158,0.3826078133021257
1159,0.38131803620339494
1160,0.3826078133021257
1161,0.39114325318171633
1162,0.5679109304238815
1163,0.3877745123880351
1164,0.5737658055645225
1165,0.6495217478686659
1166,0.6349872380891908
1167,0.3809407347133475
1168,0.5924278588907789
1169,0.3826078133021257
1170,0.5966791630113506
1171,0.3809407347133475
1172,0.3827552899681063
1173,0.4203762918276106
1174,0.6239942787140903
1175,0.582295551095235
1176,0.37864106989228585
1177,0.5966791630113506
1178,0.5260611055856842
1179,0.4203762918276106
1180,0.4203762918276106
1181,0.4196580677636395
1182,0.3877745123880351
1183,0.3826078133021257
1184,0.582295551095235
1185,0.5866446519987372
1186,0.41482532019831264
1187,0.38657245677786295
1188,0.37864106989228585
1189,0.3877745123880351
1190,0.5924278588907789
1191,0.3827552899681063
1192,0.37864106989228585
1193,0.3826078133021257
1194,0.3809407347133475
1195,0.4233813360961456
1196,0.3827552899681063
1197,0.6349872380891908
1198,0.5679109304238815
1199,0.3885100548969565
1200,0.6495217478686659
1201,0.3877745123880351
1202,0.39370563118210206
1203,0.38657245677786295
1204,0.582295551095235
1205,0.38298574444655237
1206,0.3826078133021257
1207,0.38298574444655237
1208,0.4370997438560719
1209,0.38313327638605627
1210,0.38889014380958364
1211,0.5924278588907789
1212,0.4203762918276106
1213,0.3827552899681063
1214,0.5924278588907789
1215,0.38298574444655237
1216,0.3827552899681063
1217,0.6013536225818313
1218,0.5753462625071797
1219,0.4233813360961456
1220,0.6495217478686659
1221,0.4203762918276106
1222,0.38131803620339494
1223,0.3826078133021257
1224,0.3877745123880351
1225,0.38298574444655237
1226,0.5717129273073015
1227,0.3809407347133475
1228,0.5717129273073015
1229,0.42418991817565144
1230,0.6495217478686659
1231,0.5756944158320849
1232,0.3877745123880351
1233,0.38131803620339494
1234,0.3826078133021257
1235,0.5705566589432297
1236,0.41482532019831264
1237,0.37864106989228585
1238,0.3826078133021257
1239,0.6349872380891908
1240,0.5635781818023998
1241,0.3826078133021257
1242,0.38108796543551565
1243,0.5924278588907789
1244,0.39417073042632517
1245,0.5662301767078488
1246,0.5737658055645225
1247,0.3826078133021257
1248,0.3827552899681063
1249,0.391998622830395
1250,0.5779998616544648
1251,0.5966791630113506
1252,0.3826078133021257
1253,0.3826078133021257
1254,0.6013536225818313
1255,0.3826078133021257
1256,0.6421433590220431
1257,0.3826078133021257
1258,0.41482532019831264
1259,0.5705566589432297
1260,0.3826078133021257
1261,0.37901748820024567
1262,0.5419445258041021
1263,0.41482532019831264
1264,0.6495217478686659
1265,0.5673892614942456
1266,0.5635781818023998
1267,0.5966791630113506
1268,0.3809407347133475
1269,0.41251035815217224
1270,0.5756944158320849
1271,0.5717129273073015
1272,0.4196580677636395
1273,0.3826078133021257
1274,0.5966791630113506
1275,0.5909146248181342
1276,0.38298574444655237
1277,0.582295551095235
1278,0.6421433590220431
1279,0.3826078133021257
1280,0.6044174785663416
1281,0.3861932015759497
1282,0.578518240294427
1283,0.41243093950474036
1284,0.637224149966323
1285,0.3826078133021257
1286,0.3877745123880351
1287,0.3826078133021257
1288,0.4137956255666292
1289,0.5694472567412685
1290,0.5899692675741737
1291,0.6495217478686659
1292,0.3826078133021257
1293,0.6495217478686659
1294,0.38131803620339494
1295,0.5924278588907789
1296,0.38298574444655237
1297,0.39370563118210206
1298,0.6125315292875974
1299,0.37864106989228585
1300,0.37864106989228585
1301,0.3826078133021257
1302,0.3861932015759497
1303,0.5450974802428518
1304,0.582295551095235
1305,0.6495217478686659
1306,0.5489407803827886
1307,0.5378020944980633
1308,0.5717129273073015
