passengerid,survived
1218,0.4939034727039366
1219,0.3393863858743206
1220,0.8554732578892833
1221,0.3519611887190494
1222,0.26677767073964265
1223,0.27039953240277015
1224,0.26690431357658684
1225,0.2617330665397204
1226,0.6318229008351084
1227,0.26848724285403686
1228,0.6318229008351084
1229,0.32993012822285755
1230,0.8454902338424383
1231,0.7365091320508328
1232,0.26690431357658684
1233,0.2661750601888239
1234,0.2624576305491773
1235,0.5994482456249515
1236,0.33660269886422084
1237,0.24605023306245424
1238,0.2624576305491773
1239,0.8465645258515383
1240,0.6027939924911461
1241,0.2624576305491773
1242,0.26737191477138317
1243,0.7454116525582037
1244,0.3075407332018161
1245,0.6194033566891768
1246,0.6094208421706998
1247,0.2624576305491773
1248,0.2598987169842874
1249,0.24786540954461764
1250,0.641253016924829
1251,0.7583954565869305
1252,0.2605398944156963
1253,0.27039953240277015
1254,0.7424928403749856
1255,0.2624576305491773
1256,0.8457451993911681
1257,0.2624576305491773
1258,0.33660269886422084
1259,0.614568391552664
1260,0.26402054577140643
1261,0.24443578808768676
1262,0.5966570655555873
1263,0.33660269886422084
1264,0.8568406385327253
1265,0.642993215550285
1266,0.5754888014420931
1267,0.7579675744822695
1268,0.26848724285403686
1269,0.3602026262597247
1270,0.7367349419376156
1271,0.6382299964875281
1272,0.34176229390065266
1273,0.27039953240277015
1274,0.7579675744822695
1275,0.7478927296807227
1276,0.2686822562668276
1277,0.6559125460133542
1278,0.8466741896559893
1279,0.2624576305491773
1280,0.7642895098071313
1281,0.23777608073709133
1282,0.6256002263969104
1283,0.39625204304253847
1284,0.8482507071888101
1285,0.26402054577140643
1286,0.26848406919255535
1287,0.2624576305491773
1288,0.323198029691936
1289,0.6269359288011213
1290,0.744946824919508
1291,0.8554732578892833
1292,0.27039953240277015
1293,0.8587554811446201
1294,0.2696082696856049
1295,0.7329674456293009
1296,0.2607727649987189
1297,0.2695024187954852
1298,0.7675624276067861
1299,0.24605023306245424
1300,0.2442126868193153
1301,0.26402054577140643
1302,0.2610425204349017
1303,0.6141691078517943
1304,0.6559125460133542
1305,0.8377200716479588
1306,0.6040474655706085
1307,0.501531090562909
1308,0.6446872043325851
