passengerid,survived
1137,0.9992838571319025
1138,0.08596456129143577
1139,0.06578156275660713
1140,0.08835846599850918
1141,0.07538893763460389
1142,0.11793532853618778
1143,0.9834590263520615
1144,0.9885196847366557
1145,0.9760749920309834
1146,0.4409168141954047
1147,0.43563153773393626
1148,0.3350506822588453
1149,0.045759095970828244
1150,0.9291653797052276
1151,0.18500550087488996
1152,0.14320144545506183
1153,0.10689051405226992
1154,0.12832826308804532
1155,0.19142855256744673
1156,0.08086634327597639
1157,0.03760623779416602
1158,0.08370774459983589
1159,0.08592653296504228
1160,0.08370774459983589
1161,0.026561670560231693
1162,0.6754037170256455
1163,0.1025374495793317
1164,0.7058805795416191
1165,0.9778803891407356
1166,0.9732279077497111
1167,0.07679095251746701
1168,0.950476147988323
1169,0.07483119397563388
1170,0.9518348285559698
1171,0.07830715284717372
1172,0.0895588285147243
1173,0.12181824290022956
1174,0.927770488217021
1175,0.8706109152166308
1176,0.04839961516601835
1177,0.964353934653291
1178,0.1312037724834192
1179,0.08174713446345352
1180,0.1913836353084743
1181,0.4023338828276964
1182,0.10689051405226992
1183,0.08591961465246908
1184,0.8402143763162593
1185,0.8012471195128319
1186,0.371168487212682
1187,0.03681635403462288
1188,0.04797798684869147
1189,0.10689051405226992
1190,0.9281018531711749
1191,0.08835846599850918
1192,0.045759095970828244
1193,0.09572981407104028
1194,0.07658211017944741
1195,0.46144655166185894
1196,0.08835846599850918
1197,0.9226889627506888
1198,0.6840592420452507
1199,0.08562561450760485
1200,0.9891666870239442
1201,0.10689051405226992
1202,0.1393569146095272
1203,0.03933368055377187
1204,0.9088711175866099
1205,0.14916935413580024
1206,0.0850291322249315
1207,0.04292213507455723
1208,0.8294067772021891
1209,0.01428459844547156
1210,0.11607834957103606
1211,0.8960388391098837
1212,0.14036771140181878
1213,0.08835846599850918
1214,0.9126412547365139
1215,0.053897042070018365
1216,0.08936613248192342
1217,0.9259879513575836
1218,0.5841556825947937
1219,0.027164491115578632
1220,0.9832714777578415
1221,0.036027163303739375
1222,0.04739814452411894
1223,0.09572981407104028
1224,0.10689051405226992
1225,0.06966076423205214
1226,0.7314973421004686
1227,0.07538893763460389
1228,0.7314973421004686
1229,0.11062626575744393
1230,0.9767740177342988
1231,0.9690991972159567
1232,0.10689051405226992
1233,0.08592653296504228
1234,0.0742754317064116
1235,0.6437544619092188
1236,0.2002080233130772
1237,0.04797798684869147
1238,0.08680060243453112
1239,0.9911101597166659
1240,0.46295160404427443
1241,0.0742754317064116
1242,0.12022540797993307
1243,0.9320875020154672
1244,0.047828344319973085
1245,0.5607467150277383
1246,0.7190195964102039
1247,0.08698829497215148
1248,0.08835846599850918
1249,0.05240736345758562
1250,0.7422586061686871
1251,0.9473767931686806
1252,0.07631916198360646
1253,0.09572981407104028
1254,0.9259879513575836
1255,0.0744408126191206
1256,0.9669727059069926
1257,0.08596456129143577
1258,0.20216610748335834
1259,0.6402857304632021
1260,0.08370774459983589
1261,0.02340295439909381
1262,0.8672038524871644
1263,0.371168487212682
1264,0.9868488702165741
1265,0.8267139068078408
1266,0.4317438675578601
1267,0.9384016591302663
1268,0.07538893763460389
1269,0.18968311868474264
1270,0.9733291598327712
1271,0.7511713561942991
1272,0.2341929573034861
1273,0.09572981407104028
1274,0.9384016591302663
1275,0.9147018582016732
1276,0.11929098596504435
1277,0.8704666549135558
1278,0.9841943576755995
1279,0.08680060243453112
1280,0.960096186718082
1281,0.04830297153404389
1282,0.8727468826656195
1283,0.49915333683994073
1284,0.9785503872803062
1285,0.09572981407104028
1286,0.1025374495793317
1287,0.08680060243453112
1288,0.1921104079430776
1289,0.6703833254764102
1290,0.929639397245107
1291,0.9725637450738768
1292,0.09572981407104028
1293,0.9894424238746792
1294,0.08750596982555728
1295,0.8782032323027377
1296,0.04319738071936217
1297,0.11283271303448307
1298,0.9490446895368596
1299,0.045759095970828244
1300,0.04316135439272184
1301,0.08370774459983589
1302,0.0779031707397172
1303,0.8546277751978439
1304,0.8704666549135558
1305,0.9811913415558907
1306,0.7879163001384284
1307,0.2516583487304139
1308,0.76342901781317
